,seller_id,seller_autonomous_community,seller_city
2338,2a61c271b1ac763450d846849783e922,andalucia,cordoba
2339,ba6ce6de456f6c11d08c17701ba5c26f,andalucia,sevilla
2340,5dceca129747e92ff8ef7a997dc4f8ca,andalucia,cordoba
2341,e1dc0754bada9ee4cfe9713f22f61292,cataluna,barcelona
2342,39a5005f2605cbdb4f9ac14485cabfd1,andalucia,cadiz
2343,2bf28e311bba65237358230cabac3f15,galicia,ourense
2344,0e44d110fa6a54e121cb2c095a77762f,andalucia,granada
2345,3d871de0142ce09b7081e2b9d1733cb1,andalucia,granada
2346,bf0d50a6410d487dc97d2baac0a8c0be,andalucia,almeria
2347,51e4e89242cbb846c2deff3dc015650e,comunidad valenciana,castellon
2348,86ccac0b835037332a596a33b6949ee1,castilla y leon,leon
2349,c97aa4ee7420f937da13b7f9e2228b99,comunidad valenciana,valencia
2350,aac51c486b672a9850d59f3e84b1cf88,comunidad de madrid,madrid
2351,3340ef1913fb70d28420f6ceb685c339,galicia,lugo
2352,76de363de16dacc923eec8daf91df504,castilla y leon,avila
2353,58b98ccb79873e04eac4357cacc590d9,andalucia,malaga
2354,fc99f99385ae90f66f01733856fb88c9,andalucia,malaga
2355,b74d1c09cb380e1d03a6f859c6f4224b,cataluna,barcelona
2356,1bb2bdb95f4841f1bba2c0d2cd83d3c9,comunidad de madrid,madrid
2357,670c26e0f1bf8d0576271d5cfaec6d2b,galicia,lugo
2358,c32fc744b9160ac853450488e3cfea93,andalucia,granada
2359,59de1d4c8c057c2a53acd4ca66531af2,galicia,coruna
2360,e64882b4ef12aee8d0faca4db5b681f4,aragon,zaragoza
2361,1b65c144b17e607c0f37f10bb7dfec8d,castilla y leon,salamanca
2362,15ac3c501e2599e4917316fde5c5669a,comunidad de madrid,madrid
2363,f4aba7c0bca51484c30ab7bdc34bcdd1,comunidad de madrid,madrid
2364,e0878efa0e0b7e5313ac0b43bc04c081,galicia,coruna
2365,03a2a6dcbe45d639c4dc2a0d24769c40,andalucia,malaga
2366,327b89b872c14d1c0be7235ef4871685,extremadura,caceres
2367,e9d99831abad74458942f21e16f33f92,comunidad de madrid,madrid
2368,a45765f8afb1e594b22bf9e974b46765,comunidad de madrid,madrid
2369,dc8798cbf453b7e0f98745e396cc5616,comunidad de madrid,madrid
2370,d9cd369bffa979d1634f8e1318bf2f1b,andalucia,cadiz
2371,240b9776d844d37535668549a396af32,cataluna,gerona
2372,70f7e8018e3d46c748c92f026aa2585a,comunidad de madrid,madrid
2373,d1e2fe627180431ffda076abb303c56f,cataluna,barcelona
2374,3f2af2670e104d1bcb54022274daeac5,galicia,lugo
2375,bb3dca718920a4d7ec3cc9ffb025108b,comunidad de madrid,madrid
2376,babcc0ab201e4c60188427cae51a5b8b,andalucia,jaen
2377,eed78ac17f7f795a19a709745f00cd4e,andalucia,cadiz
2378,a2e874074c877c5a05abae80ad6e488f,andalucia,huelva
2379,abcd2cb37d46c2c8fb1bf071c859fc5b,principado de asturias,gijon
2380,1703bc09972dab9782e7a9194943b69f,comunidad de madrid,madrid
2381,365e445f796710c3431557e85caa25db,comunidad de madrid,madrid
2382,0bb738e4d789e63e2267697c42d35a2d,andalucia,huelva
2383,3d290fe363c60a77498c1126fd3fb8d3,andalucia,jaen
2384,325f3178fb58e2a9778334621eecdbf9,andalucia,granada
2385,8c16d1f32a54d92897cc437244442e1b,castilla y leon,leon
2386,f5a590cf36251cf1162ea35bef76fe84,andalucia,granada
2387,61f159ef6da2d441951d2c0efa719362,castilla-la mancha,cuenca
2388,1e8b33f18b4f7598d87f5cbee2282cc2,comunidad de madrid,madrid
2389,59cea8e446d3834393058e7e0666b6fb,galicia,lugo
2390,8c5e007d7bd5693fa1386ffefbc99f6c,andalucia,jaen
2391,1da3aeb70d7989d1e6d9b0e887f97c23,comunidad de madrid,madrid
2392,5b67882648febfb6e1225e6ad7164f6b,galicia,pontevedra
2393,53e4c6e0f4312d4d2107a8c9cddf45cd,andalucia,sevilla
2394,039e6ad9dae79614493083e241147386,comunidad de madrid,madrid
2395,d65f31d2413268e671989503f6cf9993,andalucia,cordoba
2396,cad10cc982ab6a391570c211b995c17c,andalucia,huelva
2397,527801b552d0077ffd170872eb49683b,andalucia,sevilla
2398,be67f78487e2cecb0d55bc769709e4f5,comunidad de madrid,fuenlabrada
2399,8ca1551acf9832a4cf467bbbac15851f,galicia,ourense
2400,2ea0861cc19e94cad86438c984c52da4,comunidad de madrid,madrid
2401,7202e2ba20579a9bd1acb29e61fe71f6,andalucia,malaga
2402,0509040ea3fe50071181bbc359eb7738,comunidad de madrid,madrid
2403,20fd2d2080ed85fa67fad3fcbb2c1813,galicia,pontevedra
2404,2039c5e51785b5dde7cf93ccb3b7be2c,andalucia,huelva
2405,62de60d81c55c29d76a6bce418b31cef,andalucia,granada
2406,eaf6d55068dea77334e8477d3878d89e,comunidad de madrid,madrid
2407,e89c4adbe7b1d0819dbb636e16461cf1,andalucia,jaen
2408,2e2f44824ab87a0cb961f68bf4073e7f,galicia,coruna
2409,85ecf03781da592876b7844acc1b729f,comunidad de madrid,madrid
2410,5c853bb56f70f4d14218944bae111d7a,andalucia,malaga
2411,bba74270a87732727b5a3b4fd9ac1c39,comunidad de madrid,alcorcon
2412,e8ff5a6ceb895583033fc2a0f314e3c2,castilla y leon,leon
2413,835f0f7810c76831d6c7d24c7a646d4d,comunidad de madrid,madrid
2414,702835e4b785b67a084280efca355756,comunidad de madrid,mostoles
2415,4ea2f12dbe91deeacd2c1e74f069a6e6,comunidad de madrid,madrid
2416,a066df7361163e7ddc5d7452dd17448b,andalucia,malaga
2417,bc8c8d665ec4664d286be0d521722b19,comunidad de madrid,madrid
2418,5e106d93b717c2682b9383da480364a1,galicia,pontevedra
2419,bd4431c1a8dfa744b59e1e2a8bc99b9e,cataluna,barcelona
2420,bd4ff04377f974574f7f0bf9d6ce7dde,andalucia,almeria
2421,3076499bbc033a927bf4a8a41bcf7fd4,andalucia,cadiz
2422,010da0602d7774602cd1b3f5fb7b709e,andalucia,granada
2423,4d6fb82c629c7a5028bfd973c07b05e0,comunidad de madrid,madrid
2424,5d505d2298ad549e4e4e835562fa0c1e,andalucia,malaga
2425,5aaa890629f83706d8d9bfecd8377c1c,cataluna,gerona
2426,ad14615bdd492b01b0d97922e87cb87f,castilla y leon,zamora
2427,7df1fc11cc5cbc518b39faa60cf5d67c,cantabria,santander
2428,238fac594e170b59c6d228f5a4f4f1d9,andalucia,jaen
2429,29c322e3f09f886f8bacbe91dfbd979e,comunidad valenciana,valencia
2430,134a288e7de827ec5ec62e3ec9c3a295,comunidad de madrid,madrid
2431,33fd411ed63a7c2f9005e3f065d9f85d,comunidad valenciana,castellon
2432,edb58a1390adf273840030a3d6253829,andalucia,almeria
2433,1e8c6a4c538f286aee9573239740a4b4,andalucia,almeria
2434,07de60b03d150fb3ea09eab5da5e4c8b,andalucia,granada
2435,f1ce5fdecd64935c28b9ff932751d0dc,andalucia,malaga
2436,ede2977fbaf3738583170735ca403f6c,galicia,coruna
2437,03bd479e1d9484cdb14104d3023f7321,comunidad de madrid,alcala de henares
2438,31e60bf8d103ce47932a85f5562deb16,aragon,zaragoza
2439,83645b1645cdee8953ee54c29ceed564,galicia,pontevedra
2440,bdae679a9b282249bc23b9b69dae9a99,region de murcia,murcia
2441,5cf13accae3222c70a9cac40818ae839,comunidad de madrid,getafe
2442,a247197e2e9c19a6a53a6888cb8b660f,andalucia,huelva
2443,249f0e9905a6e06ad6c6bea7547ab9f6,cataluna,barcelona
2444,96804ea39d96eb908e7c3afdb671bb9e,comunidad de madrid,getafe
2445,cd233f8bfa30ebfd651f47ee7d054951,andalucia,malaga
2446,3986c0b54f6b748b75e7bd4e092aa3e5,galicia,coruna
2447,5563732abe64c3036cb97ad924128dd1,andalucia,cadiz
2448,51f108f62cb87d61918159902c8f8583,galicia,pontevedra
2449,134b867a0f7f8bbe6abf10f91874891e,andalucia,granada
2450,57c764b4a836300be881e2ff86e449f9,andalucia,granada
2451,2fa13c8bd5705d279f7ed5cc9ec61c68,comunidad de madrid,madrid
2452,e627629ba868740e287800f1a9be81c2,comunidad de madrid,madrid
2453,c72de06d72748d1a0dfb2125be43ba63,pais vasco,bilbao
2454,8d79c8a04e42d722a75097ce5cbcf2ef,baleares,manacor - mallorca
2455,8060d731897e33b5c5ae575ce1e209e1,andalucia,cadiz
2456,4c4d546adf3c3868fe19c9ec6e9ffda9,galicia,lugo
2457,5a9c0859cb00fd8aa4db443837f0a700,castilla y leon,salamanca
2458,cecd97bc34ed8330bd4cd15713eda670,castilla y leon,soria
2459,9c3a1c416c765687bc79a04113269929,comunidad de madrid,alcobendas
2460,8ae520247981aa06bc94abddf5f46d34,castilla y leon,zamora
2461,ac3508719a1d8f5b7614b798f70af136,comunidad valenciana,castellon
2462,15cd6eefe58588619aaed41dfa6621b1,comunidad de madrid,alcala de henares
2463,4a3ca9315b744ce9f8e9374361493884,andalucia,granada
2464,478bfe564db21eeb44386606aa30b650,comunidad de madrid,leganes
2465,6d988d6174a2c27441597174f8905515,galicia,lugo
2466,ed49da7cadefc454d6a67de249eab240,comunidad de madrid,madrid
2467,6f892e20a171e98efe17fdb971ff319b,comunidad de madrid,madrid
2468,4bfc7a4a1cf8d4d2121c27422d9e50b5,comunidad de madrid,madrid
2469,acadd4d36859671cb635527c6c977533,andalucia,cordoba
2470,034b9387752bfa309f350a70cd45ffa3,castilla y leon,leon
2471,a1ed30492b3b798bc121845bc4aa7366,comunidad de madrid,madrid
2472,abbf6046bbdf1028606a5bc7f00c99e7,castilla y leon,segovia
2473,901b460cdce0c64e471230d7f2f9f3a3,comunidad valenciana,valencia
2474,81ed90f07c0bacb7594940ba2ef676aa,comunidad de madrid,madrid
2475,11eac105f3f90a9b87b19c89d91e24f3,comunidad de madrid,madrid
2476,0725b8c0f3f906e58f70cbe76b7c748c,andalucia,cadiz
2477,d1a5cc844736958c11b8efab9a2b4c87,galicia,coruna
2478,f35becee938e982bd615edf8ef12bcfb,andalucia,almeria
2479,634964b17796e64304cadf1ad3050fb7,cataluna,barcelona
2480,6624bc09786f0e41ae48dfc5eeb1a9e2,comunidad de madrid,madrid
2481,54219883e72aad869adfb2a54b7bfa0f,andalucia,sevilla
2482,5795aebfe331fbcd02a2c4b679fb7952,castilla y leon,soria
2483,6e2d3e2dc84fb30f6078f39dd3bddd6f,galicia,pontevedra
2484,3078096983cf766a32a06257648502d1,andalucia,malaga
2485,014d9a685fd57276679edd00e07089e5,galicia,lugo
2486,656591be56071d4c9ef4e5fee78a578a,andalucia,cordoba
2487,26562f211dd1364af2a8596dc945e8ae,andalucia,granada
2488,bccf933e006e9b94a6184af782963e77,andalucia,malaga
2489,12c2ed9cded6138cf0c75f525f565fc7,andalucia,cadiz
2490,961dff0a659b4561334372337dd897d9,cataluna,barcelona
2491,b33e7c55446eabf8fe1a42d037ac7d6d,andalucia,cadiz
2492,2235cf78d3e2073a88146a9cb60f0dd0,comunidad de madrid,madrid
2493,218d46b86c1881d022bce9c68a7d4b15,andalucia,granada
2494,08d1c9478fb0d7d7fcac9c0da4e82fc7,comunidad de madrid,madrid
2495,dfc475d54e1b6dbeeb7d7d9bdaa63827,galicia,coruna
2496,813348c996469b40f2e028d5429d3495,andalucia,cadiz
2497,c394e193cda3b4225ff2094d32184849,comunidad de madrid,madrid
2498,2745f798279e0ed033addcc1474776d7,comunidad de madrid,madrid
2499,6b803197e03abd5056b4313306b4f29d,comunidad de madrid,madrid
2500,bafc5aa11e413978be29040f51342e70,comunidad de madrid,madrid
2501,44717f64ec2a457979cf83c429077666,comunidad valenciana,valencia
2502,b7cc6c5e001441ae8cdd5c69a480cbe4,castilla y leon,avila
2503,af7cdac9d9897cddead9c6b08976c642,andalucia,granada
2504,b3e2faf2c1004d674f16a3aa3197f0e1,andalucia,granada
2505,670a9dda115b5a88b18cfadee8de2332,andalucia,granada
2506,3b15288545f8928d3e65a8f949a28291,andalucia,granada
2507,3e35a8bb43569389d3cebef0ce820f69,comunidad de madrid,madrid
2508,81783131d2a97c8d44d406a4be81b5d9,andalucia,sevilla
2509,29e6e05b65f93bc224c644319dc52ecf,comunidad de madrid,mostoles
2510,cce6ab8d1682639fe45ab70234f1665f,andalucia,huelva
2511,e1643dff33666ca629e3644c02738179,comunidad de madrid,madrid
2512,76623fde66e6b63b59440fd34160512d,andalucia,cadiz
2513,5275ca25d0358ca73864e0ae41be1320,andalucia,cadiz
2514,eb4df17aed01d918c65f0f8d650900c0,andalucia,cadiz
2515,10089e9f2fd0c668a8fd4e52e1698888,andalucia,huelva
2516,c398bc00a606d33758afd91f4e64fd15,cataluna,barcelona
2517,2f09f7d37a97956d11cc1a7cadd5262b,andalucia,granada
2518,e58a5b390e28abc0b216cfb0e07d27d7,cataluna,barcelona
2519,f41ce2e25237f9092cd8e6e7516c7a2f,andalucia,cadiz
2520,8e6cc767478edae941d9bd9eb778d77a,comunidad de madrid,parla
2521,028872bfa080090a9d0abd4f1af168f8,comunidad de madrid,leganes
2522,1710c3aaa9c6b44ec3883ee0fe300e21,andalucia,almeria
2523,52d76513f0c4d97f3b99570e2c94ee31,comunidad valenciana,valencia
2524,dace965ca58120f92f8d742a9fa1864b,comunidad de madrid,madrid
2525,f5b44895715ddfe3087dc414f30268f3,andalucia,sevilla
2526,c8467937e403e76a8ee9f0ab13f6f5ef,comunidad de madrid,alcala de henares
2527,56f413900b5166ab4d730e9ac0b12cb0,andalucia,sevilla
2528,3f8034bfc6b8b4135534975d49f04c63,galicia,coruna
2529,4992e76a42cb3aad7a7047e0d3d7e729,comunidad de madrid,madrid
2530,265fdc289dffa9f1ad801c74f7d0de47,andalucia,huelva
2531,0afccdb8a34ee5c79f7c06faf2b4d56e,comunidad de madrid,alcala de henares
2532,02dcd3e8e25bee036e32512bcf175493,comunidad de madrid,fuenlabrada
2533,c9e5ad1f6647f5dbd1172adf6ae3cada,comunidad valenciana,valencia
2534,02a2272692e13558373c66db98f05e2e,cataluna,barcelona
2535,f783a638e9c6af4a7d0dbfde811e7a81,comunidad de madrid,madrid
2536,0b18d63d0cd1d723567903fd34a07df2,andalucia,almeria
2537,3ef37b7ca6dd2b80bd8af81a62504996,comunidad de madrid,madrid
2538,dd4d95ba2d15c071e6c695e2ef6ce169,castilla-la mancha,toledo
2539,7bb8fac2913a6064ec412e583c6d8b4d,andalucia,huelva
2540,86649b1632b1c0e6c0bcb2c90a8b75d8,galicia,ourense
2541,8dd386be0767c330276ea6a3f96532d3,castilla y leon,soria
2542,deaadd805612bf94faaa9fa702516e11,comunidad de madrid,madrid
2543,5e063e85d44b0f5c3e6ec3131103a57e,comunidad de madrid,madrid
2544,6e4f5ff6b086632ba8dcb558fb10249e,comunidad valenciana,valencia
2545,117cfc326c6d50da67ca858ff5c0c852,cataluna,gerona
2546,d25aa0aaacb370e912f8cf6efeba38b3,castilla y leon,burgos
2547,c0e6839516f5398edc34adf5f1d53d1a,andalucia,cordoba
2548,119c7f1a00ef43fad0e57604e76a747c,comunidad de madrid,madrid
2549,2953ce3a88f5e3c3b696d77fc9e4c8eb,comunidad de madrid,madrid
2550,bbf9ad41dca6603e614efcdad7aab8c4,baleares,palma de mallorca - mallorca
2551,d7b2377bae6ace1b11fc69a11900ac36,comunidad de madrid,madrid
2552,57fe6232e67823593374a2281d7a8af8,andalucia,jaen
2553,4da0e408c99d2fdc2126dc9fce518060,galicia,coruna
2554,8b28d096634035667e8263d57ba3368c,andalucia,huelva
2555,82cb9f452fe8334df74b22d37824b431,comunidad valenciana,alicante
2556,9bc484c87d79cd4874e05ca182658045,comunidad de madrid,madrid
2557,c6218512d16fcac0af02fe92691cf274,comunidad de madrid,fuenlabrada
2558,d17f467e4bf608a510c20d82f4ba3b6b,comunidad valenciana,alicante
2559,4371b634e0efc0e22b09b52907d9d469,comunidad de madrid,madrid
2560,1b45169b635ef59425637e9a33eb5fb3,galicia,lugo
2561,bd23da7354813347129d751591d1a6e2,comunidad de madrid,madrid
2562,412a4720f3e9431b4afa1476a1acddbe,andalucia,malaga
2563,7238a95bb63ef7e498389fb863b834a1,andalucia,sevilla
2564,26785a546900236d66f2e4197c211158,comunidad de madrid,madrid
2565,b7ed9fb14c8eadb37adb9c45d67ab0fb,andalucia,huelva
2566,a0d7fbb07bb5ebc3b05980e750db56f3,andalucia,cordoba
2567,10264f60a8f0a4d2f30810f5c661c673,andalucia,malaga
2568,35857757f553273b1056c1cabdace7fb,andalucia,granada
2569,538caafddff204241cecbf3a02e6b3cf,comunidad de madrid,madrid
2570,913fd0ebba70bb919f7254a02239173c,castilla y leon,leon
2571,b2eecf5ea250510da76590ca79d60e5d,comunidad de madrid,madrid
2572,1c742ac33582852aaf3bcfbf5893abcf,comunidad de madrid,madrid
2573,8f2ce03f928b567e3d56181ae20ae952,andalucia,jaen
2574,4d9fea3499bdc22aa4da4e339365f215,comunidad de madrid,madrid
2575,d4e12e7884759a14fa0f5f896c791cae,comunidad de madrid,madrid
2576,e24fc9fcd865784fb25705606fe3dfe7,andalucia,jaen
2577,5882f40daf39bc2a465e0cb453ddc222,comunidad de madrid,madrid
2578,26e2c91ef821e1ff8985f408788fe35b,andalucia,granada
2579,53336f97ddbe53e2a617d07b17447b95,comunidad de madrid,madrid
2580,fec8cd45395b3cb0c2b173d7739706a1,andalucia,malaga
2581,e116c7455dd26a4d8c3e92532583905f,comunidad de madrid,madrid
2582,900ba814c251a692506d7834c1218441,andalucia,huelva
2583,afe0067131b73e40875c9b6c10bd2e21,comunidad de madrid,madrid
2584,542917da124346b47ea1ac79a93ce454,galicia,coruna
2585,35b96509602ec4b7da831b5cd73ff2c2,comunidad valenciana,valencia
2586,4a23adac87cf538689fa600d976f78b2,comunidad de madrid,madrid
2587,85cc55e048b6bcc90c75afe7f0e72f72,cataluna,lleida
2588,2009a095de2a2a41626f6c6d7722678d,andalucia,huelva
2589,3a52d63a8f9daf5a28f3626d7eb9bd28,andalucia,almeria
2590,e9b6c33b71b67737693b4cfa68341c8d,comunidad de madrid,madrid
2591,c458e2045a8aa8964f8879af03fdcce6,andalucia,almeria
2592,6601ee6383e7f452be71929f8de48bbb,andalucia,cadiz
2593,5a4236931428800e9d9cc04af0987118,comunidad de madrid,madrid
2594,258447aad3f7b01e2643c89f64dc5647,galicia,coruna
2595,8a32e327fe2c1b3511609d81aaf9f042,comunidad de madrid,madrid
2596,0f519b0d2e5eb2227c93dd25038bfc01,andalucia,granada
2597,d7d517afce974cd491b8d52bb5b5b1fc,comunidad de madrid,madrid
2598,ec5c1d94df153d473b37f880977ae58e,andalucia,malaga
2599,31561f325664a8a7aba4c8d0c3a9b3db,comunidad de madrid,madrid
2600,70c4eedec9cb4a85cda2f3f9673557b4,comunidad de madrid,madrid
2601,4fb41dff7c50136976d1a5cf004a42e2,pais vasco,bilbao
2602,d23019c84ffae2d5ef2270367b8605fc,galicia,ourense
2603,ad8ada0ffa993cb1197d102d9ab21a3e,comunidad de madrid,parla
2604,ce20a2ec1514c25e16f2b5b39bc818f0,comunidad de madrid,madrid
2605,0f94588695d71662beec8d883ffacf09,castilla y leon,valladolid
2606,3a79f35a2344ede41af21267f61d5ec6,andalucia,malaga
2607,b586cd24c010a13916af621b0325fbba,castilla y leon,salamanca
2608,2075d8cd4dd63ff12df0749a5866bb06,galicia,coruna
2609,0d83f8e03188682112cc0d93523705cc,comunidad valenciana,valencia
2610,85044848b1b767db2a4a58526adef4b4,andalucia,jaen
2611,c3251e13f1bbda6c74e37c160f991e19,andalucia,jaen
2612,4a1f694197d05fe70026b016a7316b41,andalucia,sevilla
2613,6ebf4eceee4dd9847201c82e77ef8123,cataluna,barcelona
2614,0873d9f8f36123f8d910f4760e788cfb,andalucia,cordoba
2615,a44fb5a447105f8469bdf16bf9159f25,comunidad valenciana,valencia
2616,dcf3755cefcdc158ad0b7bdde51e871b,comunidad valenciana,valencia
2617,4869f7a5dfa277a7dca6462dcf3b52b2,andalucia,sevilla
2618,6bb66d9870c2e01c05655c7ed0e7ee13,comunidad de madrid,madrid
2619,1c5e4e49b9079480255b49d50aac1aa9,andalucia,almeria
2620,6a3139c7bf09ece22a4713d956acbe5e,andalucia,jaen
2621,37515688008a7a40ac93e3b2e4ab203f,andalucia,huelva
2622,8fec2e460530482132c436cfb5439925,andalucia,granada
2623,1746c1ae87ac63d530c7c943d0ac42e2,andalucia,malaga
2624,afac9f6b0c4e5f0a7ee87e922cd0f873,andalucia,huelva
2625,3be5841cdcc46de4ed3f9116f104b2c5,andalucia,cordoba
2626,0249d282d911d23cb8b869ab49c99f53,comunidad de madrid,madrid
2627,23ca5f678e0b3ea6c630b30fa8bf51ea,comunidad de madrid,madrid
2628,5eeb9c756d9780b96283e5a2ac6da334,andalucia,granada
2629,25be943a321c8938947bdaabca979a90,andalucia,granada
2630,818d28f936e791926d33bcb6ee94ef79,comunidad de madrid,madrid
2631,bfd938b22bc99bce1ae60dc602889f52,cataluna,barcelona
2632,c12b92bf1c350f3e6bf88d3596219c86,andalucia,sevilla
2633,97e995629983723d11830a829bc2b246,andalucia,cadiz
2634,ffa6adafb71b807dc13159e26431354c,galicia,ourense
2635,080102cd0a76b09e0dcf55fcacc60e05,comunidad de madrid,madrid
2636,5a6a02f419701fc8c605af71d4fc57a4,andalucia,jaen
2637,94b9108d4b637ba65bb4f1e53cfcf8d8,andalucia,cadiz
2638,0fe2d9733ed841eb064503920015a8c0,andalucia,almeria
2639,154bdf805377afea75a3bd158e9eab10,andalucia,granada
2640,b2ac621f0d0322434d04a12b078b9369,galicia,coruna
2641,9c54608f0996c32ae4743089d915f845,galicia,pontevedra
2642,17306570e772e7718c92a562d33f5f1d,andalucia,cadiz
2643,244c2f1bff6afe1f2eaf9bfe9b2aed38,andalucia,jaen
2644,71039d19d4303bf9054d69e9a9236699,comunidad de madrid,madrid
2645,54065e9aef7e9e9c2dc23b7594db021a,cataluna,barcelona
2646,7ad41305e96a6cab8294cd65891e9a86,andalucia,jaen
2647,25e47381a6c510ddeb36084e33b89f0c,andalucia,cadiz
2648,4d6d651bd7684af3fffabd5f08d12e5a,andalucia,sevilla
2649,24a6daf925d9d591870a66660416de31,andalucia,sevilla
2650,f0563bacf40c311f1c4d3d6b67b8a7a7,castilla y leon,zamora
2651,b76dba6c951ab00dc4edf0a1aa88037e,comunidad de madrid,madrid
2652,1bc2e21de46adfea6b98cc96b00f3b40,castilla y leon,salamanca
2653,b1204cfda1d4948679db3cfc0d3cb95c,andalucia,cadiz
2654,b4ffb71f0cb1b1c3d63fad021ecf93e1,comunidad de madrid,madrid
2655,165b1235e9e9942cb5fae67103576fb0,andalucia,granada
2656,8eb88b0acb3f90a717ad659221471fa7,castilla y leon,valladolid
2657,9599519be538b98748162a2b48248960,comunidad de madrid,madrid
2658,0417b067eeab773d2f7061a726dc477f,castilla y leon,segovia
2659,c26ba52cf8d2f34915f2f6b7ffa0a3f3,cataluna,barcelona
2660,e5cbe890e679490127e9a390b46bbd20,comunidad de madrid,madrid
2661,974cf2cb8f4b7add98709c30df02fe10,andalucia,granada
2662,3c487ae8f8d7542beff5788e2e0aea83,region de murcia,murcia
2663,4a3ccda38b2129705f3fb522db62ca31,andalucia,almeria
2664,876182d1918783bbe15233febfbd4926,comunidad de madrid,madrid
2665,33576ec5412fb5905d876f12f33bfde6,galicia,coruna
2666,5b85809efd0d0e4dea1a9544e1280ed9,andalucia,sevilla
2667,5566627eab3fe93fd6ee08798226101a,galicia,ourense
2668,e504a4e2efaa45cbff7e268a2c58c956,andalucia,sevilla
2669,056b4ada5bbc2c50cc7842547dda6b51,cataluna,tarragona
2670,1e483cc5c76fef08d3ca05f9a8af7d01,comunidad de madrid,madrid
2671,9b1050e85becf3ae99c1cf4934c9bc5d,comunidad de madrid,getafe
2672,b248792ac0b60ec3f93d80af1b4fae47,andalucia,almeria
2673,34056b8b55c1775a22af2331670a799c,andalucia,jaen
2674,21d59342ba150175ca2aa4f8faddeca6,andalucia,cordoba
2675,23c38debaffe4a25a30fdbd9b586a13f,andalucia,almeria
2676,d9c349beabc06aa6ff1c6d68b5e9e22e,comunidad de madrid,madrid
2677,49f8d2ea7b718d0ce587d34207caf2b4,andalucia,granada
2678,bd1d49a326abfa9b1036772e40445430,andalucia,huelva
2679,6861de0f40cacb0602e473c51639f980,galicia,coruna
2680,c9c7905cffc4ef9ff9f113554423e671,andalucia,cordoba
2681,aa17b35ce4de7b565be3249ba838944f,andalucia,cadiz
2682,0887a9f087bcd5d9f6642b52f897fc6c,andalucia,jaen
2683,abc015ebac1d283a323ca9db35ede4b9,andalucia,granada
2684,00720abe85ba0859807595bbf045a33b,andalucia,cadiz
2685,75d34ebb1bd0bd7dde40dd507b8169c3,pais vasco,bilbao
2686,e5e33c0d8e7e002f398f5dc4cbbb338f,andalucia,huelva
2687,8f54d64f28a993550aa7943f12572959,comunidad de madrid,parla
2688,91f5779a8731baca4809fdeade81803f,cataluna,lleida
2689,13074f016982ff2bd6c58ced8682f000,comunidad valenciana,valencia
2690,bec568278124768c474ee90971ca94d1,comunidad de madrid,madrid
2691,534a01cc6df1e034e05c32028a291fa2,andalucia,cadiz
2692,cd3d09fbe6e3e9ff0c0ac0c300e93ae7,andalucia,cordoba
2693,57e632711dec9ec14ca7546769483e7e,castilla y leon,zamora
2694,cb3dd9ce66268c7a3ca7241ac70ab58c,comunidad de madrid,madrid
2695,094ced053e257ae8cae57205592d6712,andalucia,granada
2696,9906e7aa42a3c067b7c9a564d01c4320,galicia,lugo
2697,1f1bb1f0859883505541bdd6606193e5,comunidad de madrid,madrid
2698,4200ddf1967c5e41e48db62bc6d4b5ac,andalucia,granada
2699,ed9eef5be0992d413d251fadba1a410d,andalucia,jaen
2700,139157dd4daa45c25b0807ffff348363,comunidad de madrid,madrid
2701,c1849d4d32d7a6cecd5aa471809d3135,andalucia,cordoba
2702,64b87978a11c1ea7501a89eabe8c2c1a,andalucia,sevilla
2703,33ab10be054370c254ddfcf0a6253422,cataluna,barcelona
2704,bff9deb0ec77d437f3305a79cf25529e,andalucia,sevilla
2705,3fefda3299e6dfaea3466ef346a3571a,galicia,coruna
2706,236585a4ddb5fea9fa40233e2249ed91,comunidad valenciana,alicante
2707,499ec63c58e51296c9cf57edcfe1c8a8,comunidad de madrid,madrid
2708,6f83d9e4da896daae20b9b6b2d3ff8d2,galicia,lugo
2709,35ef5aa32949680f627efec3c23e705c,castilla y leon,burgos
2710,403aa86912527d730337ffcb0fb096ab,comunidad de madrid,madrid
2711,ec8463980a4e0ea9f8517aea1ed0c419,castilla y leon,valladolid
2712,c847e075301870dd144a116762eaff9a,comunidad de madrid,torrejon de ardoz
2713,6c77cd583b36a13aacccf2b3ee23e233,andalucia,almeria
2714,5ef131ac72773e5b3f6c0d63cf424657,andalucia,granada
2715,6cf476a4ca74498db55cbccdaa9dcfb6,comunidad de madrid,madrid
2716,c447f8dd3ed213f291d65ef074a268eb,andalucia,malaga
2717,4736e9d642ef4257cd7622516931eb51,andalucia,almeria
2718,a5cba26a62b8b4d0145b68b841e62e7f,galicia,ourense
2719,a1bea9970d8f65b240555f99c2214f7f,galicia,ourense
2720,1025f0e2d44d7041d6cf58b6550e0bfa,comunidad de madrid,madrid
2721,a5dd1946fb63ada8bcaa0c9cd8f11e22,islas canarias,las palmas de gran canaria
2722,c5f7feb04a6a1fb3596322bfc3cf1917,andalucia,almeria
2723,c3e1abd72a42fe690fcd89cf5720fe29,andalucia,jaen
2724,891071be6ba827b591264c90c2ae8a63,comunidad de madrid,madrid
2725,491a5ada3aa1678414e990262c4bbdc1,comunidad de madrid,madrid
2726,84deb808079d1be601c209c1e771b1cc,galicia,coruna
2727,dd58ee93286b0821565574c570e9e1dc,galicia,coruna
